1.321381004863898811e-01	-9.508089965548012223e-01	3.084793760865109924e-01	-5.106102781017629599e-01	-3.761376669062296840e-01	-4.829244370814102516e-01	-8.481532051715004461e-02	1.071472784115205384e-01	-9.652896165524953442e-01	-9.993743345054506566e-01	-9.119298923118105901e-03	7.581617950189641908e-01	6.028287784159915841e-01	-5.865702005027420007e-01	-9.395995830433451212e-01	-6.147051527618753175e-01	-9.954115713298863355e-01	-9.448128722874878926e-01	-5.841221812338406316e-01	-5.981226031827567846e-01	-9.738987379016356138e-01	3.856072075343715266e-02	2.929802972489479185e-01	-8.758657197798754845e-01	7.452434313108362574e-01	-5.888402079996309935e-01	-1.943410234572631456e-01	3.804135360143418576e-01	-8.340501945754242863e-01	2.881039373898025557e-01	-7.136781766108756253e-01	-7.478831538765282616e-01	-6.405977026773920224e-01	-9.804150741227789512e-01	-2.267875985748188383e-01	-9.329868137631195379e-01	-2.586910234908220696e-01	-5.005346986434354717e-01	1.918214963012471463e-01	-9.326598602745781452e-01	-9.931232434646496410e-01	-5.657824961520143692e-01	-9.833855502033760354e-01	-9.983489618857892545e-01	-4.538194260405983838e-01	4.632767782399231926e-01	6.998195781048505149e-01	1.745882303452700735e-01	1.030239239191349104e-01	-4.054807615852032976e-01	-8.403250118906048227e-01	-7.549441779478821557e-01	-3.230769432477660352e-01	-9.136416263736091281e-01	-9.249064036441116965e-01	-9.855916286673451765e-01	3.773117656245009166e-01	-8.821685309519836649e-01	2.476812004686164137e-01	-9.498521245544915004e-02	7.560564779491496523e-01	-5.202343932132177939e-02	-5.673478544679974034e-01	-7.231284768144217168e-01	-8.696021812767286141e-01	-5.155826710302929827e-01	-3.325244120555990723e-01	-7.510544121073043922e-01	1.282456656545944429e-01	-4.697353614497337682e-01	5.552255430550379067e-01	-9.376001632563391031e-01	-2.086957994880873912e-02	-9.929607866404125405e-01	-3.434996128645478319e-01	-6.581277347584564286e-01	-7.487486919597123869e-01	-5.720317290835520430e-01	-1.570365542072701126e-01	1.188358807726121597e-01	-5.107251124819613963e-01	-5.440489326403014081e-01	-9.965431952081892364e-01	-8.487624205194150839e-01	-3.576863702103175863e-02	7.196980608291563275e-01	-9.687469056256867717e-01	-5.692525110267007138e-01	-1.594088088808283676e-01	-9.431916967765680004e-01	-4.861522113218043062e-01	-5.996064451254132788e-01	-7.927262717922041180e-01	-3.959038068482174655e-01	-6.244388678410303095e-01	-7.026525603306335022e-01	-9.060502001628800706e-01	-6.967729478789383979e-01	-7.550755611288378910e-01	-1.663579646322407568e-01
-8.431318458274239536e-01	-9.711713653453875050e-01	-9.957691099671244217e-01	-9.962979705430308197e-01	-9.701906595551544887e-01	-9.959599072537420605e-01	-9.650104671889447872e-01	-9.838833269623409317e-01	-9.690340102204636485e-01	-9.999991519454107802e-01	-8.717367133554427827e-01	-8.530479510470827531e-01	-9.979675833532930529e-01	-9.344832351932893522e-01	-8.280649558409159949e-01	-9.999966671169014942e-01	-9.002887023732538685e-01	-9.103284636514897832e-01	-8.100482204176444601e-01	-9.245104293867187906e-01	-9.975534158688403874e-01	-7.776980373966483340e-01	-9.907948808410121933e-01	-9.236989903166946680e-01	-9.959300483827229211e-01	-7.338575634790723834e-01	-9.679457117193495108e-01	-9.978220453351694941e-01	-1.851320011294576018e-01	-9.244215976359038134e-01	-9.420469005439999766e-01	-9.889248687122905723e-01	-9.527827397821351241e-01	-9.387419231096943983e-01	-9.682552066107930067e-01	3.990315857200021216e-02	-9.627688498996794797e-01	-9.788379307698686915e-01	-9.887568012945636697e-01	-6.313440429427393807e-01	-7.813202576838401692e-01	-9.337767727017576291e-01	-8.420969891416834052e-01	-9.394983081663818014e-01	-9.419330556642530050e-01	-9.694667294340665320e-01	-9.922616137900893696e-01	-9.416233722098982240e-01	-9.948911373863508212e-01	-9.936036278163287161e-01	-9.944721465655093073e-01	-9.983826439856473556e-01	-9.018045053058707516e-01	-9.998117281680485302e-01	-7.227268371295807459e-01	-9.918168465898027364e-01	-9.993110859216600694e-01	-9.927014135038593201e-01	-9.525119813514891787e-01	-9.734971464923587448e-01	-9.477409873503060966e-01	-8.523083647401343832e-01	-9.763424659461974464e-01	-9.986919506571235727e-01	-9.429835101898691452e-01	-9.888286327445444668e-01	-9.928079227064373624e-01	-9.983807024112273387e-01	-9.107717324079670496e-01	-9.999853858524782035e-01	-9.993584708779515990e-01	-9.997810209263994219e-01	-8.162326443568783674e-01	-8.938008977668577826e-01	-9.388540960423883419e-01	-9.417189913634507192e-01	-9.657591367149191974e-01	-9.731907035487150637e-01	-8.423125260053602181e-01	-9.950174758218438553e-01	-9.941157204868437125e-01	-9.779825602644416360e-01	-5.823931761877100266e-01	-9.801118075702899279e-01	-9.972530239902337446e-01	-9.729399097415327713e-01	-7.547607627253929419e-01	-9.451478937658240875e-01	-9.885147164547058996e-01	-9.764791282695225449e-01	-9.710350417150441782e-01	-9.194301054036178034e-01	-9.959801117820044070e-01	-9.500984701002023192e-01	-9.499600846564555390e-01	-7.464987130238479596e-01	-8.480738588066746297e-01	-9.723052168346656421e-01	-8.433153995749632648e-01	-8.610397060074251874e-01
9.864788192943757528e-01	8.688638515068738410e-01	7.383041199011147748e-01	6.069547306496181349e-01	6.526647580595689169e-01	9.968113710853021558e-01	7.638171810173784992e-01	7.931977755730010848e-01	7.464726944367718886e-01	8.376513161159858667e-01	6.925859340990402346e-01	7.473177189653911201e-01	8.107118335230339978e-01	8.361249300651159011e-01	4.346559220894277709e-01	-9.857442989266421707e-01	9.996098110183495589e-01	8.858540948358271105e-01	9.991744268053414091e-01	9.929530013746977746e-01	6.500317947795589690e-01	6.880120271257883502e-01	8.705266539968002926e-01	9.932166743385435481e-01	9.840168927610661864e-01	9.530929958670968372e-01	5.276809403629888484e-01	9.431541124381170871e-01	8.567608724969238976e-01	9.921848164341864340e-01	9.734783526953012522e-01	7.415113052456070442e-01	0.000000000000000000e+00	9.583205617547024824e-01	9.194422966725362967e-01	9.950221392089450001e-01	1.952160317377745480e-01	-1.917896517689660629e-01	9.301042179477873040e-01	9.988563554967747615e-01	9.998533112951277779e-01	9.815723467380508271e-01	8.921469405427593369e-01	6.616569713985268053e-02	8.965577560458867223e-01	9.895631719035667961e-01	9.814857618135207629e-01	7.688282058277539077e-01	9.414553331465200792e-01	9.992985804599169297e-01	8.845805740265966222e-01	5.642051745804373963e-01	9.653424246548941712e-01	8.182624215728210304e-01	9.586114914482850580e-01	8.794917137169985244e-01	5.619953540074179577e-01	9.306853461694286622e-01	9.842058205871747623e-01	7.308878946917145569e-01	9.613556209299103372e-01	6.035765483959663058e-01	6.025890666121391792e-01	9.687376640038697362e-01	8.984487197253343549e-01	9.955635785907415158e-01	9.157247604109803873e-01	9.431058299642769427e-01	4.928316004611512091e-01	8.895750945838970525e-01	8.931838441621445801e-01	6.096454489766361950e-01	6.279471799873743709e-01	7.981518193171763809e-01	6.644912561303221166e-01	8.895421608135327673e-01	8.038809050004056544e-01	4.584016183758672369e-01	5.135775826629938035e-01	6.729753428733185050e-01	9.996050490184188453e-01	9.486572823731047599e-01	6.202233261809990683e-01	8.792370161076114021e-01	8.382616157416182823e-01	8.560899689490514275e-01	-9.665598165164011046e-01	4.768713213305834087e-01	2.443378286655888409e-01	7.236508426682670692e-01	8.863957373056645661e-01	4.411320121863783750e-01	4.696841071054975725e-01	9.378657590029652047e-01	9.999234773454230840e-01	9.067477979403486543e-01	9.922878244067996345e-01	6.633629688386908363e-01	9.263585329822013881e-01	9.220363428868810773e-01
8.729532616452436722e-01	9.409019912988815237e-01	-4.160341858793418224e-01	9.828640752057808960e-01	9.085527134556760087e-01	-4.388952707702131750e-01	7.630778987524593493e-01	8.925754336922725463e-01	4.179874845907655123e-01	5.841035307594322212e-01	9.461286069040788504e-01	1.551858946458377075e-01	-5.000402323080122002e-01	5.653995279775047011e-01	9.993626906808132926e-01	8.623072525166837199e-01	9.110057682216633479e-01	9.412897120949029750e-01	8.577246964178935063e-01	9.222099672330341669e-01	-7.122561035894493520e-01	9.497974886897255775e-01	7.761847002654745920e-01	9.790163083421765666e-01	-1.184039288848021260e-01	9.999809206454994825e-01	9.975490938937383589e-01	8.428568047861005885e-01	9.923076909708679061e-01	-8.517443588032979074e-01	1.321336299433138739e-01	9.781590324318161223e-01	5.914601574655508065e-01	9.720756559629123439e-01	6.970440848333804285e-01	-8.972894316132923320e-02	4.334940645711209961e-01	8.343498937626960821e-01	-1.244089632938484014e-01	9.418904123426354857e-01	-2.126566282367948479e-01	8.615450143096501368e-01	9.625577491728978252e-01	9.685430612982346421e-01	7.794214711994418288e-02	9.683283548060879209e-01	4.130584521825231836e-01	8.892074965246003770e-02	1.710301383236341177e-01	8.346005971780205979e-01	-9.076982256510940372e-02	1.459911180782341722e-01	9.653424246548941712e-01	9.183622485409386194e-01	-1.652059862680435587e-02	8.794917137169985244e-01	8.030670742725878331e-01	8.856831901893128522e-01	1.989285749956848925e-01	4.594146487002248591e-01	8.781298624786635365e-01	2.330535343197998877e-01	9.935288771655387263e-01	9.687376640038697362e-01	8.728152846807638587e-01	9.636109904734615483e-01	9.603311827459878325e-01	-3.039852602472854493e-01	5.093080383174869441e-01	8.895750945838970525e-01	2.441154548611122743e-01	4.501159843410998396e-01	7.967265767346031202e-01	9.618163301197494297e-01	8.788683323646583334e-01	5.658241602694527028e-01	9.294034148096561587e-01	9.210103226421585410e-01	6.834407661387577049e-01	9.452711208232710272e-01	8.385878927092398349e-01	-3.463896282974542884e-01	9.762227133171076376e-01	7.109062236405366830e-01	9.585146464481710815e-01	9.052077070070273512e-01	9.850389279468352299e-01	2.243507088732981103e-01	9.326655813062987299e-01	9.686078248776722743e-01	7.747309289645245567e-01	6.000198351796650620e-01	5.714495697994026457e-01	6.516541709115183378e-01	0.000000000000000000e+00	8.385625968534586860e-01	9.474175257753100210e-01	-3.859512805748758768e-01	7.327558977117575312e-01	9.954810131630055237e-01
9.605936131272700962e-01	9.819085891338664718e-01	9.017663057771624358e-01	9.945947145899555197e-01	9.963591984036626048e-01	-8.121518435581167594e-01	8.926779845853637374e-01	2.147144075612847924e-01	9.755530529844945731e-01	8.020337659736310743e-01	9.960557717923034238e-01	9.908622902992262338e-01	8.481525069192801247e-01	9.562830233285445347e-01	8.944459906636713642e-01	-1.834683059498328495e-01	-9.782592021191762743e-01	7.300153850200677974e-01	9.410625631118348933e-01	-8.669605916423519520e-01	9.114026716658103489e-01	9.865170853546194607e-01	9.997378224079664921e-01	8.106979774032411212e-01	-2.211189763632744748e-02	6.510919126880094776e-01	9.474229553184426722e-01	7.575634980682565134e-01	9.796849059546707261e-01	-5.813002543408959388e-01	6.343142326156898658e-01	9.613781894142338080e-01	9.607886632176321218e-01	9.895432311944607484e-01	3.134522670646045506e-01	1.088342027834803827e-01	-2.344299308340889731e-01	9.304366832974532153e-01	-3.009420089520264407e-01	4.565631893550612386e-01	7.805156577713442401e-01	7.566980605322981557e-01	9.985665125432160449e-01	7.255071210556599537e-01	9.996391382179361518e-01	9.330359574595631367e-01	9.173071509498174070e-01	9.963940578218678512e-01	-5.013758783913401240e-01	9.091439006731548700e-01	9.958486767562870767e-01	8.341391028594425938e-01	8.734321685046322337e-01	9.997687945100670603e-01	9.836357835669951033e-01	9.005742452094605000e-01	6.917494235558782067e-01	9.970229617626512608e-01	7.110279700144467308e-01	9.392319767132515373e-01	9.875615073105741271e-01	5.538995031271337632e-01	8.463668370551772346e-01	7.921472039664646525e-01	8.728152846807638587e-01	6.772816349078338849e-01	9.869388078277131493e-01	8.806942745807484485e-01	-6.509776856966902336e-01	7.760094852529729748e-01	9.133929786084359348e-01	9.948802161758524276e-01	9.542776824249125101e-01	9.618163301197494297e-01	5.956372405410067516e-01	5.658241602694527028e-01	9.992409417546359585e-01	7.412611394057302405e-01	8.946641864168553004e-01	9.917679588092650489e-01	9.996050490184188453e-01	-1.854363113348153902e-01	8.194744746345267172e-01	9.672873348539602345e-01	-9.947905251254457459e-01	-4.350309062717458986e-01	-6.191002741079765226e-01	8.263755634544760476e-01	-5.913948047689425724e-01	9.971210893684429033e-01	7.264903120221768429e-01	3.899487354307311082e-01	9.981458040286688149e-01	9.955085371150675932e-01	8.819848278106979800e-01	9.921592445884341860e-01	9.359000120780068821e-01	4.905183911397466290e-02	9.091341584699544898e-01	9.954810131630055237e-01
9.605936131272700962e-01	7.414193362736996029e-01	9.017935186831597116e-01	1.889929030104172958e-01	9.999999327807790328e-01	7.066049570772677813e-01	8.629464483326120261e-01	-6.186002297951425088e-01	8.403236464243976078e-01	9.830194784442243261e-01	8.634067460033585384e-01	1.227339876349163757e-02	8.917709345270803389e-01	5.202166693133951636e-01	8.839868083661559517e-01	-1.025214163206845802e-01	9.410301749427603113e-01	4.846026136163670284e-01	9.160257150797163073e-01	9.999683362768955197e-01	6.164012071925782932e-01	8.593665572533524255e-01	9.974896590992703427e-01	9.652498729854975812e-01	7.933142971599483895e-01	9.223067310210475434e-01	5.276809403629888484e-01	9.631377623132671983e-01	9.730948109542528757e-01	9.753338282322144837e-01	9.897688058558473667e-01	8.190914391817299967e-01	9.679957121513932394e-01	9.720756559629123439e-01	9.997143747795012025e-01	9.803934017247492028e-01	9.960940205518069301e-02	9.313430743753443597e-01	-7.399826473440150876e-01	9.005835796553116612e-01	8.846743748776594307e-01	-2.721225038023907805e-01	5.582665030715048271e-01	9.175147529335758723e-01	9.887961415186393710e-01	4.632767782399231926e-01	8.011205954602041990e-01	9.831035560466958589e-01	2.771785838445015582e-01	9.887437366049847132e-01	9.958486767562870767e-01	5.289007943645942511e-01	9.877181189804897787e-01	9.397655561791328216e-01	7.860497605356625561e-01	9.757577993441359787e-01	9.972901651040161353e-01	9.563229953557242924e-01	9.986859199132570586e-01	7.210580521783308550e-01	-8.897787307641752408e-01	5.867001130130315989e-01	9.848108395479192589e-01	9.986046276664137800e-01	4.069754010062703875e-01	6.772816349078338849e-01	8.425428393716574149e-01	7.678528398197026483e-01	8.651324698684448311e-01	3.934258128431907253e-01	1.741977872075430311e-01	7.562386167141368354e-01	9.902437510466678416e-01	8.714159544397850343e-01	9.772979888178427998e-01	9.864254016834931305e-01	9.992409417546359585e-01	9.230748339294718718e-01	-1.175285970096903027e-01	9.033442944128803331e-01	9.567422876942301979e-01	-6.166682649916666037e-01	9.919607817839065644e-01	9.759182734393027081e-01	9.585146464481710815e-01	-1.618216492321604416e-02	1.913594787146351284e-01	5.991462022046513125e-01	8.493721730427413741e-01	9.971210893684429033e-01	9.810887152111280596e-01	9.680675177963604661e-01	9.684646273329330368e-01	7.866270622978700500e-01	8.220711730556959917e-01	9.543239285287558049e-01	9.359000120780068821e-01	7.605786904582000352e-01	7.997721963318102922e-01	9.952561155092878309e-01
-5.820630789392929882e-01	-4.451681002779172558e-01	-4.160341858793418224e-01	-5.743576222400228470e-01	-3.761376669062296840e-01	8.099273215151873984e-02	-9.574023705420982022e-01	-3.583385006646045978e-01	-8.409874358710837106e-01	-6.920827466568606479e-01	-6.247239428632010982e-01	-1.600516302021498527e-01	1.014432078460364844e-01	-6.065191435259359443e-01	-5.384224372892548738e-01	-5.318499279748842845e-01	-8.133731139491525708e-01	-7.445152734261878402e-01	-6.792426216466771471e-01	-9.783806795630064501e-01	-6.431860740954873368e-01	-4.581986996731114425e-01	1.042051995000567027e-01	-6.979345078465588603e-01	8.069506516468140378e-02	-9.616663632058846112e-01	-9.393365443767280887e-01	-5.277968592536610437e-01	-6.195437865730704097e-01	-3.544473116944262259e-01	7.677515118763662549e-01	-7.703215754469858734e-01	-9.304040870802862129e-01	-9.337373912084076522e-02	-9.600094623521748805e-01	-9.956348045752930753e-01	-9.335538060919780223e-01	-8.916292287133952277e-01	-1.244089632938484014e-01	-4.474511298075148913e-01	-9.900242352538634050e-01	-7.123961450782090310e-01	-6.482389140761762869e-01	-9.989035533550436607e-01	-4.940258081218942277e-01	-2.862721009174770681e-01	-6.858088759961978864e-01	-8.887557916494012167e-01	1.710301383236341177e-01	-9.329606418356903852e-01	-8.488601093245822238e-01	-1.186348716890850696e-01	-9.715940532761587756e-01	-9.664452112449153365e-01	-9.833191740145729165e-01	-9.830665094048499641e-01	-9.938637250753928898e-01	-2.296268508178245793e-01	-6.294002181958192610e-01	-7.473118483282065183e-01	-1.456008989326109393e-01	-8.596028541953494306e-01	-6.251793062068573548e-01	-9.936315039180592112e-01	-9.620832731911969082e-01	-9.848642581588814560e-01	-6.797663871051545792e-01	-6.084895628007266355e-01	-8.064791955012506897e-01	-4.925174272802639863e-01	-6.263753368967590607e-01	-4.545555249532908793e-01	-9.053520105798028572e-01	-9.538244131411491855e-01	-3.116514582978738845e-01	-9.268054411319225361e-01	-4.481586615907436899e-01	-9.955193235462787005e-01	-8.617575481168401330e-01	-6.077148406107749645e-01	-3.281315860953972763e-01	4.828622901879378038e-01	-1.399355558600299254e-01	-9.438920939800610199e-01	-9.414658817302797855e-01	-6.322345507563235101e-01	-9.997079361978399303e-01	-6.483915110091685585e-02	-8.866106750020487093e-01	-9.854574071810040525e-01	-4.587363186975796925e-01	-3.487727429136411872e-01	-7.792352042297890913e-01	-9.849158314555220839e-01	-7.660639740843809831e-01	-7.630802718241413984e-01	-9.971211790795805330e-01	-8.193393581946990523e-01	-7.281386634610813591e-01	-6.219178675427082803e-01
7.035542838391505294e-01	9.819085891338664718e-01	7.383041199011147748e-01	9.516343975975161129e-01	6.104137080259518511e-01	8.669787846227484662e-01	9.935880682294687682e-01	9.905598907027318711e-01	8.563129749512676803e-01	9.464558492815801083e-01	9.677970917820969410e-01	9.886696024422191309e-01	9.417943931032050076e-01	9.519421645958280331e-01	8.252910387708793927e-01	9.778656590800816062e-01	7.500287296350290900e-01	9.965384977207423223e-01	9.989575316580142639e-01	7.796970818894798372e-01	7.918256511518885210e-01	7.611125667524751837e-01	9.974896590992703427e-01	9.988921922433132705e-01	9.215005909191379407e-01	8.816146565330382767e-01	9.872336432474854151e-01	8.890122400255319191e-01	9.908379901148994806e-01	9.921848164341864340e-01	5.653447947072898216e-01	8.013698431609178607e-01	7.331027923900138576e-01	9.479995361642323815e-01	6.549087968883307020e-01	9.254028082817716827e-01	8.133405710103793762e-01	8.691445223529662423e-01	9.569256076631593722e-01	9.418904123426354857e-01	8.846743748776594307e-01	9.855300905173453030e-01	8.921469405427593369e-01	9.981638025821608640e-01	8.951664059617949754e-01	9.748239304999587462e-01	9.814857618135207629e-01	9.617869450657959840e-01	8.986597017190146586e-01	9.197880606330637310e-01	9.621934580652581337e-01	9.801608000856805170e-01	9.580356185718446049e-01	7.310397097629832419e-02	8.221571576569721707e-01	9.551102207444173153e-01	9.877995285037807216e-01	9.743815183331825391e-01	9.986859199132570586e-01	8.027390344560418889e-01	9.129890881111422107e-01	9.843808044187031259e-01	9.848108395479192589e-01	8.816328011908041162e-01	9.363645960984413597e-01	9.387287517400253467e-01	6.698967842736412992e-01	9.937127381688698469e-01	9.544940205112869558e-01	9.971909795016915545e-01	5.988778757915185214e-01	9.616074411852755244e-01	9.490565593201754080e-01	9.976481088793788254e-01	9.909744616821752894e-01	9.858966825137432943e-01	9.656312843911349919e-01	9.798949480994582073e-01	9.518139571820671829e-01	9.134095115524728525e-01	8.822353381123795302e-01	9.697154297071253204e-01	6.926165933757144622e-01	9.989292678157888350e-01	9.585146464481710815e-01	8.707020672211986945e-01	9.999111677839076506e-01	9.630573294178461641e-01	9.644512756827261502e-01	9.686078248776722743e-01	9.878810583377044541e-01	5.626976019748306523e-01	9.981458040286688149e-01	6.516541709115183378e-01	7.287314153367689951e-01	9.765734639409414664e-01	9.922878244067996345e-01	9.232387198387480565e-01	9.930696411947655955e-01	7.167393288926497963e-01
-6.004974872607569125e-01	-7.314918104410884636e-01	-8.023957835293190621e-01	-8.354191136245233684e-01	-4.600658662175751701e-01	-9.940310464159273218e-01	-6.842657759086215874e-01	-9.979406893067243045e-01	-7.388386198551789852e-02	-9.812272981030139007e-01	-9.218342848034586368e-01	-6.859300108826725806e-01	-1.459876791612721714e-01	-2.588056448838138568e-01	-8.585642544163745171e-01	-9.873662084731723576e-01	-9.059082893087562205e-01	-9.013782117591258025e-01	-8.755503712085480617e-01	-9.895591508517592727e-01	-7.482957386403165101e-01	-6.129468341617411165e-01	-9.200755308456410875e-01	-9.331713989964457445e-01	-6.007276635446069379e-01	-6.654816476735909703e-01	-2.544010369202528432e-01	-9.798602644552679708e-01	-9.346796925563453096e-01	-8.517443588032979074e-01	-9.779115034977274856e-01	-4.387779151899577623e-02	-4.038239737138868968e-01	-7.053924947909944176e-01	-9.944210227594607598e-01	-8.947291783581466929e-01	-8.060469174104325507e-01	-9.993583372090726336e-01	-9.928648232386699801e-01	-8.850568491629007273e-01	-9.547833550134265934e-01	-9.994468564815454092e-01	-4.213155503595278351e-01	-8.456679573394584315e-01	-9.388286304251521885e-01	-7.065422557022320582e-01	-9.255656408489404408e-01	4.032270886575389235e-01	-8.993447528866111984e-01	-8.236325114572177197e-01	-3.458807130031019139e-01	-9.413015295445007480e-01	-9.450431170448797547e-01	-5.757474962928228468e-01	-9.602091660790157412e-01	-4.110965276903683074e-01	-2.542821451368174612e-01	-7.633820274233346082e-01	1.473122990648713902e-02	-9.913207751310988414e-01	-8.807596358446844187e-01	-9.734579122524537054e-01	-7.244924002284416353e-01	-9.979197169655837918e-01	-5.446854283964407406e-01	-9.759377951780766614e-01	-7.597840510159616922e-01	-7.812760778762918301e-01	-9.676196107912975464e-01	-7.001684774059282468e-01	-8.386180026243333918e-01	-6.783870350839651397e-01	-8.993016868906839045e-01	-4.758394118308237331e-01	-8.015070890068017873e-01	-9.200693439879154001e-01	-9.995103980226590634e-01	-9.472925682967814343e-01	-1.570365542072701126e-01	-5.368449354403133089e-01	-8.860689642047534509e-01	-7.100244534462228918e-01	-9.898899233605834569e-01	-8.582122112300256678e-01	-9.979076955701233764e-01	-8.393490933884238947e-01	-9.572229053262473197e-01	-9.614376920728228137e-01	-7.218746101201773957e-01	-8.877377000437246535e-01	-3.387468741717240550e-01	-4.056002268200047112e-02	-5.464508014996790619e-01	-8.690039072041599866e-01	-6.057859770926344867e-01	-9.541680968233408056e-01	-6.789139233426872977e-01	-6.314106603828897324e-01	-6.354142954454655712e-01	-7.749876720130941532e-01
7.998668387165258631e-01	5.753790543691758019e-01	8.327548793380880054e-01	9.930598583990627448e-01	8.867806146866671346e-01	9.214294630093369243e-01	3.957022051080684721e-01	9.794283073814309404e-01	9.546829847467732666e-01	6.640459382715997450e-01	9.957551459701143859e-01	7.013747206834453074e-01	2.432419702498330727e-01	2.514732605559233392e-01	7.165386929238281022e-01	9.980857704097441108e-01	6.705116259045906801e-01	6.887720220258080062e-01	9.727593785775983104e-01	8.498599941701738825e-01	8.245468636215201874e-01	7.848231022857803385e-01	8.705266539968002926e-01	8.747206842894108547e-01	6.967597253278200453e-01	8.816449338314623629e-01	9.919545328056246225e-01	3.980314434608114849e-01	2.169346818441623415e-01	9.057025956248023757e-01	9.480778667620312072e-01	3.790128725609587801e-01	4.797389655852609680e-01	6.275685416920335769e-01	0.000000000000000000e+00	4.117535196433858569e-01	7.340556330033745080e-01	5.865125855874484539e-01	8.773878128833767498e-01	5.478011313132911120e-01	6.982226028528839556e-01	7.872185035065100145e-01	5.108155282398738617e-01	3.355129196306386730e-01	8.380826235796231538e-01	7.129338657139376867e-01	9.814857618135207629e-01	2.659526550533211631e-01	7.642950524072539276e-01	6.364116706592135575e-01	7.472991997726791125e-01	9.142301970865204241e-01	8.760726243972395411e-01	4.397670500068512345e-01	0.000000000000000000e+00	4.303726527523413781e-01	5.619953540074179577e-01	3.842498114562094003e-01	2.873436705313521244e-01	8.958264624357955563e-01	7.579939028790696476e-01	8.430349205139022750e-01	4.432978372273009282e-01	5.896198012563088620e-01	6.093521452473239508e-01	7.314629780542512005e-01	7.561776682286789342e-01	8.230470798272317978e-01	8.651324698684448311e-01	9.400338802927963311e-01	8.227820768191815848e-01	6.096454489766361950e-01	1.978279236526961360e-01	5.781794194705229817e-01	4.967066385062773315e-01	8.895421608135327673e-01	9.656312843911349919e-01	6.408273512037331310e-01	2.885485798678897318e-01	9.033442944128803331e-01	9.878589014311968119e-01	9.954223764460077284e-01	8.391729406098932253e-01	7.109062236405366830e-01	9.996270349493086016e-01	7.144746629682457995e-01	9.958414337397907268e-01	6.418341741892752417e-01	8.880444342764327592e-01	5.991725435979599057e-01	6.734090309777318595e-01	7.245264073251499459e-01	0.000000000000000000e+00	7.866270622978700500e-01	4.430615623090145561e-01	4.577121133016011090e-01	7.734079125342514516e-01	2.133829089359719211e-01	9.995760659365047207e-01	8.407350495986778416e-01
