9.673784534612543951e-01	6.284191090577003758e-01	9.456105279999499347e-01	-9.050004976492102005e-01	-7.324982282121283994e-01	9.504878305250723525e-01	6.156544887008974509e-01	9.042089575920632394e-02	5.155569032713991362e-01	-5.590399763848631354e-01	-9.918435163698479107e-01	8.721587794688704376e-01	-2.268756864603390933e-01	8.994377508205192440e-01	-8.438762145951567151e-01	-9.729063723439106415e-01	-5.980942036173336751e-01	9.616352712496843980e-01	5.022025833224777469e-02	-8.563036212768206923e-01	9.971282127067628842e-01	9.650136347342184173e-01	2.253360806460279475e-01	-7.482626318508183161e-01	-9.661401651235147492e-01	6.775999490542734538e-01	5.950282022629939903e-03	-6.046697005476717734e-01	6.228731705698002941e-01	-3.131365280842183796e-01	6.068626047208297569e-02	7.676219812984838020e-01	6.215115804845615655e-01	-8.949107826542788136e-01	-9.688677725301824140e-01	-8.559227329725378475e-01	5.863511672790502338e-01	8.766531935582577706e-01	1.649093293867721632e-01	-3.599975414876940283e-01	9.239620426553543098e-01	3.485293165499515067e-01	6.076340737495116162e-01	-9.750466124858917505e-01	9.592778819887313180e-01	-1.421132745145626819e-01	5.648910427993503180e-01	8.357180586166141900e-01	9.215120214769944029e-01	7.986105294621453909e-01	7.211361778914555654e-01	-1.144780127184300833e-01	2.837852979518140639e-01	8.896842951798227261e-01	8.041824488205020494e-01	9.462997489495078574e-01	8.795722049976815171e-01	-5.332054715745162543e-01	3.115349233787462757e-01	6.939673033620854525e-01	-9.004228882746426743e-01	2.086347555453975031e-02	5.260800902250988287e-01	9.801244493346794595e-01	9.994912361280117175e-01	8.742866529318991109e-01	9.798835079639168777e-01	9.906604391289154377e-01	2.409097305907410835e-01	-2.028373244618162097e-01	6.615142033449935566e-01	-9.959633973761321535e-01	-4.451247537371718077e-01	-4.186174704347420117e-01	-9.864602963121749113e-01	9.032542371903461431e-01	-9.950937375059414336e-01	7.766036022993942911e-01	-4.414622842278742021e-01	8.926781542148697346e-01	3.497921007344310107e-01	7.258849267427165408e-01	6.186374053495572456e-01	6.290234704815015343e-01	9.051515266340230959e-01	-9.757889743870438171e-01	2.593043442530462706e-01	-8.786004688721753553e-01	-9.030462392673276328e-01	6.932727610370528204e-01	1.087211872826714942e-01	9.002316587413813354e-01	-5.926692288526410612e-01	6.186806502231223526e-01	4.870186782997361075e-01	-8.671706661039734199e-01	9.973358897552314639e-01	-5.019144355152732606e-01	4.150860239415854469e-01	-6.179320627535944688e-01
3.437212568323837480e-01	3.788260763139704168e-01	-8.483846218145612017e-01	-8.725506940270089107e-01	-5.412506406641709455e-01	1.280727486547745542e-01	9.810434127138409899e-01	6.263299168334778289e-01	6.399037127281752280e-02	-4.437418374956656475e-01	-9.613360815266877024e-01	3.976251268550830553e-01	-8.198009155041682261e-01	-2.813834594232964559e-01	-2.630264412944365859e-01	5.119433775867842512e-02	9.972923103703053016e-01	9.210611959113556013e-01	-9.961196506349213609e-01	9.098287837791778632e-01	-8.655997840600202636e-03	-4.545828633947977537e-01	3.931909713377324533e-01	-7.848403316404251040e-01	-9.760715127617753950e-01	9.735741256179609726e-01	9.808630577277862583e-01	-5.297423788088717611e-01	8.784641778040626070e-01	6.205828025815856019e-01	5.178511799835502361e-01	9.404255922779592991e-01	-6.468422868576189089e-01	8.785445430788374477e-01	7.365187297168975800e-01	9.106031228723532323e-01	7.891782372870754791e-01	9.993613605493125718e-01	9.999953573835667076e-01	1.145612220521683849e-01	5.918168418490975524e-01	4.428255296235205640e-01	9.735399696247860613e-01	-9.983075658839589694e-01	-2.715001395817217555e-01	3.162646785255980308e-01	-7.633453073261508015e-01	4.551381262057749288e-01	3.272980070859145968e-02	6.441227532300515257e-01	-9.298391425198214710e-01	9.721822523556342688e-01	8.479223754420891490e-01	9.076844837672425337e-01	7.258790180500919176e-01	-9.863441683518637815e-01	7.996054776886215576e-01	-9.391739792132149933e-01	-4.537156613932585292e-01	-9.982146988611332317e-01	-8.065345748548292670e-01	-3.270698431467621292e-01	2.430199053199989523e-01	-8.858426501344194293e-01	9.709809365065661391e-01	-4.982358326664420578e-01	-7.444611239161452731e-01	-2.126834235425066333e-01	9.976011575740967308e-01	-8.263438982443002123e-01	5.539536132932895152e-01	9.132289509427959917e-01	8.260971521494955283e-01	8.747126964483840084e-01	9.466915093054416586e-01	9.581477525316605126e-01	6.180757103090811500e-01	7.390287883781098133e-01	9.158993410559235215e-01	-4.837054765873405326e-02	9.550390025885043821e-01	9.332396507349857151e-01	9.059997055347066564e-01	9.940423124887418638e-01	9.718782905782084036e-01	3.030187537768929684e-01	8.822567209580498560e-01	6.911300480820463665e-01	9.784946762548178967e-01	9.989260539819284634e-01	8.795205195399079523e-01	9.982781879075172116e-01	8.926052139712298272e-01	5.264463196417022983e-01	-8.823379000786758519e-01	9.861404964129663053e-01	9.704180581758520274e-01	4.164078971137146201e-01	-9.178075294767145120e-01	8.654680172282661621e-01
-9.999580005848982545e-01	-6.906626846835340894e-01	9.964206683097830419e-01	8.882333105268378493e-01	8.151928051571166733e-01	4.068799844103541674e-01	9.903885785306004719e-01	-6.111789146922826932e-01	4.398664312658087661e-01	2.882947744639262622e-01	9.851747537718386072e-01	4.897833518346001447e-01	-2.166486252270755086e-01	9.931928213922304183e-01	-8.910707929000001304e-01	8.739367704044032070e-01	2.628849953090338087e-01	0.000000000000000000e+00	0.000000000000000000e+00	7.608428456807101448e-01	1.617717997626792747e-01	5.094296776830166129e-01	9.731491123787342490e-01	8.860895253340018707e-01	6.916167567445584696e-01	1.626392828822412484e-01	6.895151325932038500e-01	-9.968086878700606057e-01	6.421955445683235064e-01	1.196591652237158077e-01	8.656291827341056067e-01	8.845571698224209412e-01	4.593679294092966048e-01	-7.677078104143082449e-01	1.473589027051001032e-01	9.834840080944192708e-01	1.463675449648132731e-01	7.291731548725773893e-01	8.699400075663465959e-01	3.164342522190435325e-01	7.085123839029655590e-01	-3.278695184987767131e-01	9.877933613261430379e-01	1.989117641226255395e-01	0.000000000000000000e+00	8.875425555847733516e-01	9.115606994023996990e-01	9.865288011982025207e-01	-9.765202868968710925e-01	-9.314592010845126335e-01	-9.634724101685718800e-01	-7.709437724027784489e-02	1.498821225924210077e-01	3.127392682474499641e-01	-7.957554274394198490e-01	1.776745302705912410e-01	9.928089686433824168e-01	-7.989149709141696309e-01	6.864828290266348221e-01	9.190592486038199338e-01	1.341087502909634466e-01	-4.939943872345884945e-01	9.744466507785777276e-01	-2.969541692326153060e-01	3.095247775836258985e-01	8.331114917514792495e-01	9.667623789791461864e-01	9.452908023592959674e-01	-4.031225452941823439e-01	8.718334848880519017e-01	-9.543813225615145335e-01	0.000000000000000000e+00	-6.532202539180275158e-01	8.729375338005858076e-01	-9.576732023258679449e-01	0.000000000000000000e+00	-5.772492605124580622e-01	-8.349041722277278366e-01	9.577178187312469504e-01	-5.463563950621045384e-01	-7.684555272731393716e-01	4.422407288783048451e-01	9.954069486307538517e-01	8.053155969740322107e-01	0.000000000000000000e+00	-9.581820579104003421e-01	5.080772738029928348e-01	1.643247418409377325e-01	7.080487880763306485e-01	-8.808356546481568849e-02	0.000000000000000000e+00	7.665956272719308684e-01	8.926052139712298272e-01	0.000000000000000000e+00	2.812573451547710213e-01	9.756671411834736407e-01	8.114109078746810644e-01	1.263945868669006656e-01	9.676047046345045421e-01	8.120116800964960468e-01
-3.311283985475812347e-02	-6.820465833381995635e-01	2.383751217909829689e-01	-3.744078650019164733e-01	-9.896665180657793215e-01	9.313976156390681993e-01	-2.077910510933192456e-01	-9.970159464289254370e-01	-6.613803511633876697e-01	1.227900388303687501e-01	-8.918045367238576215e-01	-1.897938550096798516e-01	3.922644000786558172e-01	1.000528008737806424e-01	-1.004792781120949219e-01	5.911140242035535231e-01	-7.148505818719911309e-01	-9.260043934723027892e-01	9.992483865685894973e-01	6.382881462570607622e-01	-4.331298877078340603e-01	-4.414956922669115991e-01	-8.832570686666364468e-01	-9.263302020653387814e-01	-7.069595875205071378e-01	-9.376880436815764330e-01	-8.411063018378868161e-01	-5.928048775069043597e-01	-9.778631880737660431e-01	-3.475809944001057028e-02	-8.697192560702511344e-01	-8.843281159350954157e-01	-6.281183675222127283e-01	-5.700619273478179511e-02	-3.846936958586771316e-01	-9.975083527123349558e-01	-8.080484518035210284e-01	-9.678512669095613585e-01	-4.968025321968892460e-01	-9.424191864143478536e-01	-9.853236660855126949e-01	-8.131628686607778045e-01	-3.985021459734183757e-01	3.475123151035342528e-01	-4.523309960050351797e-01	-8.312971804452744529e-01	-4.242265349263989460e-01	-9.275877377689614178e-01	-5.498824414468571342e-02	-8.011010840240576636e-01	-3.595722723074057381e-01	-7.623824842701407700e-01	-1.174865633117295888e-01	-8.085596153547826015e-01	-9.841474301920821732e-01	-5.560592488757420959e-01	-9.170308699734884827e-01	9.478754822018349291e-01	-5.038377133295562915e-01	-7.204471431717560659e-01	-6.982724930827294285e-01	-9.984633262534209353e-01	-9.234464823837019720e-01	-7.793781300916147181e-01	-2.943280646076607554e-01	-7.378759294396018964e-01	8.342612165531196333e-02	-1.137195218637580413e-01	-9.797170386950169174e-01	-3.598387774811589446e-01	5.554890542669183029e-01	7.969497687284743392e-01	-7.685381164394535780e-01	-7.340454537522429490e-01	-3.719764739896798400e-02	-6.821290978843700392e-01	-8.557608503864234661e-01	-5.580555882563270620e-01	-8.926981728245243497e-01	-8.395788039295318805e-01	-9.953876452904010241e-01	-8.706030177440402529e-01	-8.799437978057633725e-01	-9.335765765839373342e-01	5.292684309361933570e-01	-8.153952615684031402e-01	-6.487446615185523680e-01	-6.430750361750461330e-01	-8.125518457022439245e-01	-5.959281980617167074e-01	-9.273773919559021861e-01	-9.675354870273210617e-01	-8.415731655397155064e-01	-4.714655471991106572e-01	-8.549046785752710820e-01	-9.823722646244272827e-01	6.346839811993830738e-01	-8.902580673348506890e-01	-2.694976140210588178e-01	-4.886570667812152879e-01
9.552020935057782269e-01	-8.825279708277750101e-01	6.428380261525581396e-01	9.786410749783375218e-02	7.726971896959817787e-01	9.744315575900991400e-01	9.297651112971230258e-01	8.994189217275839754e-01	9.898650041209731132e-01	9.607490574690712437e-01	1.650247747267576393e-01	9.557298585470194174e-01	9.266410085799126062e-02	6.877556208211385025e-01	9.220199869004713777e-01	9.550331381442694889e-01	2.519970623659310571e-01	6.039027491622099841e-01	6.844955540687016615e-01	9.419604512617454350e-01	8.801078728905149529e-01	2.030698676846445089e-02	1.460337681725815961e-01	8.514910576305459999e-01	-3.977233296685952491e-01	4.403922451609872946e-01	7.867678305394013583e-01	8.174013731122461435e-01	3.633986459985488193e-01	3.617493396203882994e-01	0.000000000000000000e+00	8.845571698224209412e-01	9.089676031217893692e-01	2.773927152132234508e-01	2.486597441823948096e-01	4.893708586326646071e-01	4.965823753804800011e-01	5.839965654571115383e-01	1.431435273197241009e-01	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.238718131984727799e-01	5.204672970780455099e-01	6.961349612481884108e-01	5.964178171488216940e-01	-6.291364305792449541e-01	1.317257352519130564e-01	8.979381391371610288e-01	0.000000000000000000e+00	-6.372837812114170442e-01	8.624931059738415451e-01	5.968751145638920841e-01	9.734644636531053496e-01	1.982053073673666621e-01	5.513806758978202494e-01	1.339763862817436590e-01	5.832879326232162098e-01	-3.031010003111370699e-01	9.979134478273371522e-01	9.992053727983780664e-01	9.590332629568854017e-01	0.000000000000000000e+00	8.997831835929414046e-01	6.388546131443865184e-01	9.851292280691935632e-01	-9.820601673474064208e-01	9.003021505700902205e-01	4.920960113085511289e-01	-5.027030965564974196e-02	5.539536132932895152e-01	3.669698461367149611e-01	3.516732801030648670e-01	3.987586310768035935e-01	7.212167492825694026e-01	6.152277378656437756e-01	0.000000000000000000e+00	0.000000000000000000e+00	6.633247068775547373e-01	9.248258754253603220e-01	2.541731442316005896e-01	5.103737639986271057e-01	4.030958189403104908e-01	4.658073601110759299e-01	8.893601563136103172e-01	0.000000000000000000e+00	2.207767753544200851e-01	7.178410390195346658e-01	8.041801810878437262e-01	3.537412111629060218e-01	4.729518293015371189e-01	6.568243071668602440e-01	9.004856698683676441e-01	1.573391882389701679e-01	4.898456059434524446e-01	5.288308687836049682e-01	8.322437119181798071e-01	9.997583560912660650e-01	-1.366333234775433114e-01	7.463135098587401206e-01
-9.343090752555059941e-01	-2.953162805945330760e-01	-9.594559400221243095e-01	-2.802745375739290057e-01	1.919747814100986050e-01	-9.997519569632187242e-01	1.925072620154485714e-01	2.319189216046943849e-02	-4.774977811566263192e-02	-9.916291193376474133e-01	5.926378670296699597e-02	-9.819615191117978537e-01	-8.769935625031218818e-01	-8.873584302099428722e-01	-4.992905519215641297e-01	-9.714197278625478216e-01	-6.783075304776317038e-01	8.544754083242973586e-01	-6.995247781631047657e-01	-3.096749024611087364e-01	-4.614026211920704834e-01	-2.786558380075450647e-01	5.728522459681220091e-01	-1.817426259059921612e-01	-5.192582055928939289e-01	3.372956480504051835e-01	5.047735673951893043e-01	-5.931429845189823968e-01	3.314116896312586658e-01	-8.564736258173862860e-01	5.747162021289393685e-01	1.669759963040837458e-01	-6.198863901129237491e-02	-5.003151682923048238e-01	-4.682810659078473492e-01	5.992098979782439772e-01	-2.920299375251758089e-01	1.317463030363105192e-01	-2.438263455502807098e-01	7.352361238254238041e-01	2.095227457497655654e-01	8.006490704474276132e-01	-8.626676494128757700e-01	-9.485558783533800664e-01	-7.267566458484315817e-01	1.667191499999716719e-01	-4.580271650075246059e-01	-9.845205282414755399e-02	-7.426554113784497035e-01	1.067292097810875438e-02	-5.579248011471291679e-01	1.469321271287021280e-01	9.675626275536608478e-01	-1.190542480655713692e-01	4.970904704278145680e-01	-1.059245386672435889e-02	-6.848964115370430317e-02	-6.494279211279841979e-01	-3.734950760696428840e-01	-3.746291972484888655e-01	-2.172800622151452588e-01	4.312220747443055169e-01	5.632204738449231307e-01	-3.118581599879436950e-01	9.698421723529080385e-01	9.155871904566148523e-01	-5.028028313355501489e-01	-9.391041470435386174e-01	3.025533046016409267e-01	-5.354182978477781685e-01	-9.242475584486437024e-01	-7.191993931144208263e-01	-3.931417923832758454e-01	-2.058899939864761996e-01	-8.869849537455187782e-01	-1.404763309655775450e-01	-1.633185568913147201e-01	-1.761093608303265501e-01	-6.242736828046857589e-02	1.175396689226584079e-01	4.265202528893868861e-01	-1.850213871969019416e-02	7.351784619838268586e-01	1.189894393465065481e-01	-9.203676770484034986e-01	1.221713327710056418e-01	-5.285170270732016951e-01	-5.078065781341443152e-01	8.143311351283960553e-01	-1.755370784669361139e-01	-8.518240628556772442e-02	1.937187946612741185e-01	5.871477949595363954e-01	2.308274507513189133e-01	-4.142452574582011215e-01	5.030321162719461059e-01	-9.988149416262421809e-01	-2.591739829202204248e-01	-7.506823255502694803e-01	-6.039103186058696338e-01
-9.964938521485504352e-02	6.314550250263252507e-02	-1.389136849036845534e-01	-9.978857132465323021e-01	-1.720283721569330349e-01	3.866448392262483713e-01	9.786328599233998782e-01	-2.044014072788044867e-01	3.980075110776247205e-01	-5.999089750909208929e-01	-9.928513231400687422e-01	-2.334651699953959325e-01	-9.496828458788844074e-01	-4.432996812749839255e-01	2.292381883847654789e-01	3.789178498852499022e-01	8.327871531785969728e-01	9.938594910554037209e-01	-9.705497756902035089e-01	8.070942668206376736e-01	-5.357502095494016681e-01	-4.545828633947977537e-01	8.369643667947124221e-01	3.399205607915770089e-02	-9.822898026125798099e-01	9.735741256179609726e-01	9.944952814970302590e-01	1.375861286370767822e-01	8.152625627711000966e-01	9.655376784106076693e-01	8.985056174975478704e-01	-1.777229225805827817e-02	-3.321536048143012843e-01	9.886671874885215594e-01	9.601636690296675436e-01	8.037393507738811449e-01	8.953556647908091914e-01	6.758995261521673070e-01	9.999953573835667076e-01	1.145612220521683849e-01	9.544511038551513060e-01	8.217995192370288748e-01	7.181893746393132050e-01	-9.750466124858917505e-01	-2.157556661935756126e-01	7.941486519961696300e-02	-9.925240688417125146e-01	7.921090191406765513e-01	-2.401372890189654441e-01	9.974613663778558736e-01	-9.231441892850209552e-01	5.659884887234207795e-01	8.879357384314974233e-01	9.653222713398014465e-02	9.905111542588989071e-01	-9.653498465207031032e-01	9.978717754795162209e-01	-9.678960268036403969e-01	-7.689141190792171399e-01	-9.806377802409943500e-01	-8.467389335537379713e-01	9.784303927318509231e-02	2.430199053199989523e-01	-9.154159300188630111e-01	4.920471978741995933e-01	-2.453656822548014316e-01	-3.412576628564488734e-01	-4.069451794761109742e-01	9.502981785251550795e-01	-9.199538343989722700e-01	9.922203990457354461e-01	9.857722413057790067e-01	9.770352802017728822e-01	9.830599842229766905e-01	8.889069437376790894e-01	6.323766026224675318e-01	6.970712952207318569e-01	9.712334586189701469e-01	7.181776638439554272e-01	-4.837054765873405326e-02	9.524168054520579796e-01	7.794320589612225847e-01	9.954069486307538517e-01	9.999993966367550779e-01	6.033419208342821749e-01	5.355468794770801289e-01	9.998244717992944564e-01	2.433033492327510983e-01	9.784946762548178967e-01	8.170663089002316859e-01	9.081586618779989850e-01	5.934713811210068357e-01	4.442125270158636674e-01	9.998927107107172807e-01	-9.729717568128612992e-01	7.769312993809892598e-01	7.076188924327559970e-01	7.367672624060302988e-01	-8.081319752792963662e-01	9.659717970882596427e-01
-2.233687773263221543e-01	-9.390767697112396561e-01	1.019037327284452871e-01	-7.011304935263645843e-01	-9.199415265972614719e-01	-9.853440161707686107e-01	-9.999999903727124773e-01	-5.802968663519989523e-01	3.980075110776247205e-01	-9.740990464244008162e-01	-4.702556122058377808e-01	-9.318770766246867732e-01	-4.976644809772068356e-01	-5.232870861223162251e-01	-9.833928500836096598e-01	-6.687679003670832234e-01	-9.691477649263883221e-01	-5.788402321550520924e-01	-6.085957744229161248e-01	2.629155387219162532e-01	3.999712331907336882e-01	5.808333683912377809e-01	2.289379697395749202e-01	-9.999903137965859834e-01	-6.987243137924336045e-01	9.621133861840959201e-01	-2.854869868490524376e-01	-3.836333296962305961e-01	-5.501172285979736287e-01	-3.984269315235233200e-01	-9.997694771445251316e-01	-3.284656880145671032e-01	1.853558777934244048e-02	-9.674792691217590779e-01	-9.022893836423494518e-01	2.230378955487162529e-02	-7.766768487324282599e-02	8.981938149487305179e-01	1.427186323122515421e-01	-1.049388510299240490e-01	-9.457290105773408229e-01	-9.039389546322517122e-01	-9.491220330713792119e-01	-6.712689487833590762e-01	-9.892269826229004304e-01	8.463769292535343602e-01	-7.303501755984731503e-01	9.566049092001244203e-01	-9.996967261032373431e-01	-8.945162548650235079e-01	-3.406459662474771166e-01	-9.997977632110945923e-01	-2.070368570889006277e-01	-4.714826292843576350e-01	6.632409481809263818e-01	-7.695062808653941877e-01	-4.728369952010884059e-01	-9.977873249203037531e-01	-1.954426419512906299e-01	8.352923630861391890e-01	-7.454410646326955492e-01	3.864758760847231689e-01	2.821251911294589965e-01	-9.999870642326401660e-01	-5.150106738376737381e-01	-9.194576675686360057e-01	-2.801423822771351158e-01	-7.149559187328510257e-01	-7.457247777650404252e-01	-9.896008691003481683e-01	-8.449176088181549471e-02	-8.919002834068058272e-01	-1.460905154911761872e-01	9.999988756970713544e-01	-7.323749618584873833e-01	-4.315997842637369630e-01	-9.473429243756226192e-01	9.125181152351470315e-01	9.974720882324026316e-01	-3.125041859992737092e-01	1.354243140540260792e-01	-9.290700038107529979e-02	9.359029705708578062e-01	-8.029389954144758867e-01	-8.330913819413221511e-01	-9.384574291154778036e-01	-6.642193405632428327e-01	-7.813617066438109937e-01	-9.484932433706531052e-01	2.989977899836128161e-01	5.938666660440443668e-01	-8.025638005363208149e-01	9.916995943156518001e-01	-9.802690057643986821e-01	-1.511465369678770543e-01	-4.932499196027703148e-01	3.376347621188249271e-01	9.692269636914173647e-01	-2.373977155102345027e-01	-9.002077856364985031e-01
9.814916879059175647e-01	-9.577678131421480945e-01	1.749912535700423877e-01	1.637238243634189239e-01	9.098864058050917247e-01	8.425332180817715066e-01	9.297651112971230258e-01	9.999994323121230710e-01	9.991289446784132888e-01	8.510496185974764094e-01	3.284798787766868289e-01	9.713236360927960389e-01	2.885462582707357115e-01	8.290170856332755855e-01	9.607490574690581431e-01	9.929843629544822248e-01	7.691415878562339881e-01	5.288605386684087639e-01	4.235917003321749141e-01	9.419604512617454350e-01	8.098653741317922705e-01	6.751003708682642435e-01	3.931909713377324533e-01	9.962138442872577881e-01	7.706561473214091906e-01	6.775999490542734538e-01	3.550254586507037291e-01	9.029281277816278983e-01	7.983489062476180065e-01	4.585741654956506652e-01	6.094210489306455258e-01	5.929662882427488846e-01	9.998299065570550592e-01	1.462914295903523509e-01	0.000000000000000000e+00	9.340462698051164026e-01	7.316274142370534639e-01	4.944228689304830948e-01	6.541541450787021761e-01	5.555597652710917433e-01	5.918168418490975524e-01	7.266004261555872867e-01	9.238718131984727799e-01	4.507038930496470308e-01	9.048150376412624762e-01	8.057996365037181086e-01	-2.682192827626510984e-02	6.165552270606192709e-01	8.705199529461356001e-01	4.232458393869832358e-01	-3.286252675576613602e-01	8.624931059738415451e-01	5.062595254356783148e-01	9.876216490028791872e-01	6.288296534434987262e-01	6.743201270203711406e-01	6.241520744941866372e-01	1.294127866185786069e-01	4.665449561895986808e-01	9.310324923633925831e-01	9.999358394158772700e-01	8.543805894238892806e-01	0.000000000000000000e+00	9.988198356138092704e-01	5.452953094829322556e-01	9.748791385766160111e-01	-5.002705853284582505e-01	6.601725940465045239e-01	6.592607193090910256e-01	5.594800821311409766e-01	9.922203990457354461e-01	9.489720928104454778e-01	5.312784603374747228e-01	3.119269539454621043e-01	6.242496141452540392e-01	9.761125743317460302e-01	2.966219575994213931e-01	2.703076730030452013e-01	7.216044700593193806e-01	8.531133298196967862e-01	2.541731442316005896e-01	1.027488926104029032e-01	9.285116000693033333e-01	5.525902185269082612e-01	9.961699411677936711e-01	3.030187537768929684e-01	8.166516600715365559e-01	9.994627549793146937e-01	7.080487880763306485e-01	7.849632759184194120e-01	6.830440120145939709e-01	8.566192025104090169e-01	9.794176463815518208e-01	2.969929773601811540e-01	1.011632230581084313e-01	9.905509868068675949e-01	2.110719874878724533e-01	9.787084994485377720e-01	-3.535857310574354040e-01	9.081166332483840975e-01
1.592812049072123148e-01	-7.313763961798539492e-01	-9.291613533330674857e-01	3.016543528724344725e-01	-5.397936244619140345e-01	5.588042829993233873e-01	-3.743862047119973502e-01	-9.527171860538080628e-01	-9.914121230613123226e-01	6.565494065179650063e-01	-7.274330996196435306e-01	-3.354610080982337594e-01	3.752205960923785666e-01	-9.984692519512198272e-01	-9.438845876702076643e-01	-4.057369904546784811e-01	-3.770695905916855994e-01	-9.959525877566413055e-01	-1.221435411018344519e-01	7.851372397515378465e-02	4.554533677828702665e-01	-6.552033111352976169e-01	-9.997028620057142323e-01	-8.792803149375650884e-01	-9.178929265471373888e-01	-8.867140564607238762e-01	4.759125677035947605e-02	9.579107912362192501e-01	-3.919564645348220799e-01	-9.778652545093085013e-01	-8.583144413392872485e-01	-9.591837892199844839e-01	-9.133783139936815232e-01	-9.920744292472577497e-01	1.473589027051001032e-01	-3.593350792786935144e-01	-7.890446540654495466e-01	-2.014361906931761426e-01	-9.946948439001086495e-01	-8.908699177189760565e-01	-1.716611522171446469e-01	-5.758455775818451805e-01	-8.571070963757225769e-01	-3.798231878374126458e-01	-9.594789306514317495e-01	-4.270722915830766908e-01	-3.098956366510040583e-01	-9.947070985729409287e-01	-4.392216686279830085e-01	-7.253983965323980154e-01	8.335152939266875505e-01	-7.809062830397976995e-01	-9.997031839529157971e-01	-9.982167843435854060e-01	2.497517979233866703e-01	-9.501879085226851984e-01	-9.980857965412333055e-01	7.616548733797512405e-01	-9.367174121515839946e-01	-9.915192680352589161e-01	-4.741293960972308708e-01	-7.827295228261994531e-01	3.238080272905783930e-01	-9.357072051338770624e-01	-1.853158097792078907e-01	-6.347133716436123563e-02	-4.152865561624811130e-01	-8.814824795282243386e-01	-9.116724974155231420e-01	-3.429062947417522156e-01	5.554890542669183029e-01	6.695163247821848962e-02	-8.550412546132474256e-01	-1.655172084305987501e-01	5.361009566432388684e-01	-4.613369824828274512e-01	-9.678858359932669408e-01	-3.145156292158063360e-01	-9.988827211963539066e-01	-5.222903102330549441e-01	-5.692888865666770881e-01	-9.447151744429441722e-01	-4.147911986546354290e-01	9.391323555639522480e-01	6.557535840462177523e-01	-7.872236778104302335e-01	-4.893603549159104144e-02	-2.372818851468356527e-01	-6.912183114009539109e-01	-4.100308826722126598e-01	3.127739381216403936e-01	-9.329042535088380994e-01	6.223388491887857921e-01	-9.940698867337434130e-01	-2.558388643032213916e-01	-9.720727732089387008e-01	4.858663479764863680e-01	-8.992389547889323431e-01	-3.535857310574354040e-01	-7.900247948101559725e-01
